date,campaign,channel,region,impressions,clicks,spend,leads,mqls,sqls,opportunities,deals,revenue
2023-02-01,Retention Push Q3,Paid Social,LATAM,19837,400,434.31,16,9,5,3,1,1033.08
2023-02-01,Retention Push Q3,Organic Search,North America,45612,2090,261.63,177,105,77,50,12,20361.02
2023-02-01,Retention Push Q3,Organic Search,EMEA,26632,1323,88.41,119,90,49,20,8,9787.81
2023-02-01,Retention Push Q3,Organic Search,APAC,21964,844,103.42,95,67,35,22,8,8321.28
2023-02-01,Retention Push Q3,Organic Search,LATAM,25868,1170,172.67,105,82,48,30,9,8146.46
2023-02-01,Retention Push Q3,Referral,North America,10877,766,121.57,131,104,59,24,9,14620.19
2023-02-01,Retention Push Q3,Referral,EMEA,10892,770,127.74,142,96,76,40,19,18242.07
2023-02-01,Retention Push Q3,Referral,APAC,11241,495,65.92,107,83,52,22,7,6155.62
2023-02-01,Retention Push Q3,Referral,LATAM,9076,576,137.21,129,77,48,28,9,10329.43
2023-02-01,Holiday Promo 2023,Email,North America,23758,3776,1364.62,776,410,291,146,29,40101.59
2023-02-01,Holiday Promo 2023,Email,EMEA,17693,1756,697.45,289,180,110,72,33,43673.74
2023-02-01,Holiday Promo 2023,Email,APAC,15819,1670,697.81,255,132,102,46,20,22486.22
2023-02-01,Holiday Promo 2023,Email,LATAM,16973,1375,482.38,279,213,119,57,16,15981.03
2023-02-01,Holiday Promo 2023,Paid Search,North America,42536,3308,6425.27,404,212,130,68,14,21086.67
2023-02-01,Holiday Promo 2023,Paid Search,EMEA,37413,1439,2762.14,164,120,72,42,10,16175.62
2023-02-01,Holiday Promo 2023,Paid Search,APAC,26691,1303,1420.1,162,120,73,32,8,9797.77
2023-02-01,Holiday Promo 2023,Paid Search,LATAM,33443,1944,1501.67,269,162,114,46,18,17257.17
2023-02-01,Holiday Promo 2023,Paid Social,North America,33108,1235,1034.12,52,30,23,10,4,7007.55
2023-02-01,Holiday Promo 2023,Paid Social,EMEA,28604,567,437.74,26,20,14,8,3,5044.39
2023-02-01,Holiday Promo 2023,Paid Social,APAC,30059,701,484.11,40,26,18,11,3,4079.62
2023-02-01,Holiday Promo 2023,Paid Social,LATAM,28051,612,511.97,32,20,14,7,2,2533.12
2023-02-01,Holiday Promo 2023,Organic Search,North America,35624,2076,104.0,205,157,103,63,17,34984.28
2023-02-01,Holiday Promo 2023,Organic Search,EMEA,25362,662,92.51,68,48,35,24,8,10726.7
2023-02-01,Holiday Promo 2023,Organic Search,APAC,32115,1740,180.15,199,104,76,49,12,13663.91
2023-02-01,Holiday Promo 2023,Organic Search,LATAM,17367,943,58.59,91,71,50,33,11,12836.59
2023-02-01,Holiday Promo 2023,Referral,North America,12463,1223,316.26,266,206,150,86,22,35498.47
2023-02-01,Holiday Promo 2023,Referral,EMEA,10115,669,214.84,142,89,51,28,8,9385.17
2023-02-01,Holiday Promo 2023,Referral,APAC,8863,748,98.62,148,77,60,33,12,17651.35
2023-02-01,Holiday Promo 2023,Referral,LATAM,5907,440,99.67,74,37,19,12,2,1879.99
2023-02-01,Evergreen Nurture,Email,North America,23266,2936,1603.14,500,264,192,132,64,90525.06
2023-02-01,Evergreen Nurture,Email,EMEA,19784,2782,938.4,497,384,262,147,40,38707.74
2023-02-01,Evergreen Nurture,Email,APAC,23007,2534,1398.6,469,252,169,106,34,33924.75
2023-02-01,Evergreen Nurture,Email,LATAM,11495,1755,579.97,348,223,126,73,15,12270.83
2023-02-01,Evergreen Nurture,Paid Search,North America,39461,2191,2638.76,257,191,146,62,22,34866.04
2023-02-01,Evergreen Nurture,Paid Search,EMEA,50592,2620,2051.28,339,247,192,88,38,54408.95
2023-02-01,Evergreen Nurture,Paid Search,APAC,39083,3462,4195.53,476,263,206,95,28,26953.89
2023-02-01,Evergreen Nurture,Paid Search,LATAM,20582,1203,1497.9,118,79,60,26,9,6937.41
2023-02-01,Evergreen Nurture,Paid Social,North America,46831,985,768.39,49,37,26,14,6,9321.41
2023-02-01,Evergreen Nurture,Paid Social,EMEA,26247,316,199.93,18,10,7,3,1,1106.35
2023-02-01,Evergreen Nurture,Paid Social,APAC,25691,858,954.88,37,22,17,8,3,3866.89
2023-02-01,Evergreen Nurture,Paid Social,LATAM,17887,330,338.84,13,9,4,2,1,1111.03
2023-02-01,Evergreen Nurture,Organic Search,North America,34549,1917,123.23,179,122,94,64,22,28924.48
2023-02-01,Evergreen Nurture,Organic Search,EMEA,26022,1122,162.1,96,60,39,18,5,6170.05
2023-02-01,Evergreen Nurture,Organic Search,APAC,33635,795,62.61,94,62,31,14,4,4377.58
2023-02-01,Evergreen Nurture,Organic Search,LATAM,19811,791,53.03,70,46,32,17,8,7209.86
2023-02-01,Evergreen Nurture,Referral,North America,11509,696,271.5,156,89,50,27,7,10367.08
2023-02-01,Evergreen Nurture,Referral,EMEA,12180,1011,206.66,191,100,63,32,14,19458.13
2023-02-01,Evergreen Nurture,Referral,APAC,11519,649,125.15,142,73,37,19,5,6425.79
2023-02-01,Evergreen Nurture,Referral,LATAM,6626,535,58.37,116,79,41,24,5,5460.12
2023-02-01,Product Upgrade Launch,Email,North America,23428,2282,674.33,385,264,175,76,21,28627.35
2023-02-01,Product Upgrade Launch,Email,EMEA,18691,2955,1589.63,492,285,185,117,53,68727.82
2023-02-01,Product Upgrade Launch,Email,APAC,12706,1432,851.96,289,169,107,66,26,24220.26
2023-02-01,Product Upgrade Launch,Email,LATAM,16115,2021,592.44,420,281,193,107,23,20515.06
2023-02-01,Product Upgrade Launch,Paid Search,North America,41033,1559,2782.23,157,115,85,53,12,17478.42
2023-02-01,Product Upgrade Launch,Paid Search,EMEA,28825,1005,1849.47,102,72,53,23,5,6358.93
2023-02-01,Product Upgrade Launch,Paid Search,APAC,43948,2969,5301.05,321,173,99,51,24,23588.23
2023-02-01,Product Upgrade Launch,Paid Search,LATAM,30337,2726,2139.53,264,187,134,87,42,34326.03
2023-02-01,Product Upgrade Launch,Paid Social,North America,45784,1060,967.64,59,41,26,10,3,3570.14
2023-02-01,Product Upgrade Launch,Paid Social,EMEA,44923,928,1016.86,50,29,17,7,2,2360.93
2023-02-01,Product Upgrade Launch,Paid Social,APAC,23504,407,410.27,23,13,8,3,1,1053.24
2023-02-01,Product Upgrade Launch,Paid Social,LATAM,22183,725,622.21,31,17,8,4,1,902.25
2023-02-01,Product Upgrade Launch,Organic Search,North America,38081,1714,250.71,187,131,73,36,8,10064.34
2023-02-01,Product Upgrade Launch,Organic Search,EMEA,22901,1173,62.57,132,68,49,32,9,9359.3
2023-02-01,Product Upgrade Launch,Organic Search,APAC,30437,1722,203.79,147,106,68,45,10,11900.85
2023-02-01,Product Upgrade Launch,Organic Search,LATAM,18599,589,82.87,55,36,20,13,3,3419.51
2023-02-01,Product Upgrade Launch,Referral,North America,11660,678,87.65,113,61,32,16,7,8736.73
2023-02-01,Product Upgrade Launch,Referral,EMEA,12542,1011,150.72,216,148,85,34,11,14212.59
2023-02-01,Product Upgrade Launch,Referral,APAC,9941,873,332.48,147,107,82,42,16,20326.47
2023-02-01,Product Upgrade Launch,Referral,LATAM,5634,315,109.27,73,50,35,16,6,5149.51
2023-02-01,Webinar Series 2023,Email,North America,26192,2944,1369.38,481,358,286,132,36,44286.83
2023-02-01,Webinar Series 2023,Email,EMEA,25729,4043,1826.92,819,502,264,132,65,71182.09
2023-02-01,Webinar Series 2023,Email,APAC,13356,1128,388.58,230,145,103,63,15,19415.53
2023-02-01,Webinar Series 2023,Email,LATAM,13786,2002,475.32,347,236,162,85,20,21012.75
2023-02-01,Webinar Series 2023,Paid Search,North America,42816,1701,2197.71,196,142,77,30,6,9393.64
2023-02-01,Webinar Series 2023,Paid Search,EMEA,38624,1698,2665.94,182,125,93,48,13,16391.25
2023-02-01,Webinar Series 2023,Paid Search,APAC,32948,1937,2524.14,260,165,118,67,23,29333.7
2023-02-01,Webinar Series 2023,Paid Search,LATAM,28555,1786,3401.55,224,142,104,48,11,8803.72
2023-02-01,Webinar Series 2023,Paid Social,North America,54211,1494,1664.28,64,44,25,15,6,7770.08
2023-02-01,Webinar Series 2023,Paid Social,EMEA,45248,1381,926.38,63,39,22,8,3,4068.63
2023-02-01,Webinar Series 2023,Paid Social,APAC,24820,707,719.35,32,19,13,8,2,2512.31
2023-02-01,Webinar Series 2023,Paid Social,LATAM,18435,621,568.91,35,20,15,6,1,785.12
2023-02-01,Webinar Series 2023,Organic Search,North America,28290,1319,129.96,106,70,44,24,5,7626.98
2023-02-01,Webinar Series 2023,Organic Search,EMEA,24102,1409,176.61,116,79,45,28,12,14670.23
2023-02-01,Webinar Series 2023,Organic Search,APAC,27749,1505,193.98,125,72,54,23,9,10261.22
2023-02-01,Webinar Series 2023,Organic Search,LATAM,17669,965,138.59,82,51,27,16,6,6797.44
2023-02-01,Webinar Series 2023,Referral,North America,12256,850,170.18,193,144,89,44,15,18202.93
2023-02-01,Webinar Series 2023,Referral,EMEA,8433,492,85.14,80,47,31,17,5,5898.64
2023-02-01,Webinar Series 2023,Referral,APAC,10401,900,285.12,168,112,62,38,8,8015.24
2023-02-01,Webinar Series 2023,Referral,LATAM,8704,450,80.78,105,83,50,33,11,11286.78
2023-02-01,Referral Program Pilot,Email,North America,17549,1563,785.45,282,166,90,43,13,18049.81
2023-02-01,Referral Program Pilot,Email,EMEA,25198,3300,1485.12,683,501,275,152,52,51490.17
2023-02-01,Referral Program Pilot,Email,APAC,14623,1207,477.47,187,110,63,32,8,7094.57
2023-02-01,Referral Program Pilot,Email,LATAM,15057,1270,313.1,198,110,65,37,9,7939.17
2023-02-01,Referral Program Pilot,Paid Search,North America,37506,2694,4348.83,348,190,108,70,18,21673.46
2023-02-01,Referral Program Pilot,Paid Search,EMEA,50748,2549,2998.94,259,160,96,60,26,33786.21
2023-02-01,Referral Program Pilot,Paid Search,APAC,29312,1065,1269.81,142,87,58,39,14,17338.54
2023-02-01,Referral Program Pilot,Paid Search,LATAM,34618,1235,1143.82,154,84,62,38,8,7833.22
2023-02-01,Referral Program Pilot,Paid Social,North America,45013,741,674.74,31,24,18,9,4,4759.2
2023-02-01,Referral Program Pilot,Paid Social,EMEA,36037,636,695.9,27,20,13,8,3,3531.19
2023-02-01,Referral Program Pilot,Paid Social,APAC,24748,484,494.81,22,11,7,3,1,1026.51
2023-02-01,Referral Program Pilot,Paid Social,LATAM,22549,470,420.41,21,12,9,5,1,906.02
2023-02-01,Referral Program Pilot,Organic Search,North America,26959,1042,100.11,84,60,39,21,5,6472.69
2023-02-01,Referral Program Pilot,Organic Search,EMEA,32614,747,109.69,89,60,42,16,5,5899.69
2023-02-01,Referral Program Pilot,Organic Search,APAC,34209,1012,145.27,99,66,40,17,5,4772.19
2023-02-01,Referral Program Pilot,Organic Search,LATAM,15196,844,89.88,85,43,24,12,4,3707.39
2023-02-01,Referral Program Pilot,Referral,North America,13801,824,160.17,160,121,85,56,14,20257.48
2023-02-01,Referral Program Pilot,Referral,EMEA,12644,656,151.42,127,78,60,37,13,13459.07
2023-02-01,Referral Program Pilot,Referral,APAC,11416,1101,117.05,253,165,120,68,24,28230.4
2023-02-01,Referral Program Pilot,Referral,LATAM,5036,220,24.71,44,33,26,13,3,2704.08
2023-02-01,Reactivation Campaign,Email,North America,20619,2781,1472.7,508,264,205,129,51,73943.27
2023-02-01,Reactivation Campaign,Email,EMEA,15404,1883,696.24,272,151,97,66,20,21289.92
2023-02-01,Reactivation Campaign,Email,APAC,23033,2083,1089.51,330,172,110,44,9,7979.47
2023-02-01,Reactivation Campaign,Email,LATAM,16375,2417,1249.63,474,376,205,95,25,27218.34
2023-02-01,Reactivation Campaign,Paid Search,North America,44122,2791,2637.63,278,159,111,73,24,34488.47
2023-02-01,Reactivation Campaign,Paid Search,EMEA,30066,1808,1390.02,218,147,73,45,18,20075.25
2023-02-01,Reactivation Campaign,Paid Search,APAC,29170,1146,918.22,131,82,54,21,4,4096.21
2023-02-01,Reactivation Campaign,Paid Search,LATAM,29157,2522,2754.43,291,186,95,43,18,15706.24
2023-02-01,Reactivation Campaign,Paid Social,North America,32361,888,574.25,42,31,20,8,1,1294.74
2023-02-01,Reactivation Campaign,Paid Social,EMEA,25263,403,421.64,21,11,6,3,1,1295.77
2023-02-01,Reactivation Campaign,Paid Social,APAC,29837,768,856.93,44,29,15,8,3,3756.58
2023-02-01,Reactivation Campaign,Paid Social,LATAM,30324,383,328.55,16,9,5,2,1,1054.64
2023-02-01,Reactivation Campaign,Organic Search,North America,44499,1160,122.41,108,80,45,18,4,6118.12
2023-02-01,Reactivation Campaign,Organic Search,EMEA,25197,520,64.53,48,31,16,10,2,2261.31
2023-02-01,Reactivation Campaign,Organic Search,APAC,32003,1125,136.0,110,81,63,35,13,16045.08
2023-02-01,Reactivation Campaign,Organic Search,LATAM,19930,630,82.36,52,38,23,13,2,1707.73
2023-02-01,Reactivation Campaign,Referral,North America,15120,608,74.31,108,84,46,19,7,12067.1
2023-02-01,Reactivation Campaign,Referral,EMEA,9447,378,127.71,74,55,36,25,7,9763.34
2023-02-01,Reactivation Campaign,Referral,APAC,11565,1066,260.71,224,123,77,37,15,16220.31
2023-02-01,Reactivation Campaign,Referral,LATAM,6226,566,73.25,115,85,50,25,7,6792.08
2023-03-01,Spring Launch 2023,Email,North America,17622,1565,345.6,308,193,115,56,24,30904.46
2023-03-01,Spring Launch 2023,Email,EMEA,25190,3747,1762.73,800,451,335,153,40,56035.61
2023-03-01,Spring Launch 2023,Email,APAC,22364,2069,574.04,434,238,127,54,25,24048.99
2023-03-01,Spring Launch 2023,Email,LATAM,17624,2690,1568.56,440,340,234,98,46,38501.36
2023-03-01,Spring Launch 2023,Paid Search,North America,50248,3024,5132.95,414,260,145,66,28,47467.86
2023-03-01,Spring Launch 2023,Paid Search,EMEA,50361,2593,1827.43,361,281,172,94,44,46454.95
2023-03-01,Spring Launch 2023,Paid Search,APAC,26016,1190,1284.52,162,104,64,44,11,12428.13
2023-03-01,Spring Launch 2023,Paid Search,LATAM,26520,872,716.41,85,52,36,21,8,7603.72
2023-03-01,Spring Launch 2023,Paid Social,North America,37394,721,300.01,38,19,12,7,1,1409.34
2023-03-01,Spring Launch 2023,Paid Social,EMEA,24649,646,693.83,38,25,15,10,3,3557.98
2023-03-01,Spring Launch 2023,Paid Social,APAC,25809,578,617.28,31,23,16,6,1,1049.52
2023-03-01,Spring Launch 2023,Paid Social,LATAM,24069,924,398.28,38,29,19,11,5,5312.2
2023-03-01,Spring Launch 2023,Organic Search,North America,32773,971,83.16,87,64,37,16,5,7345.99
2023-03-01,Spring Launch 2023,Organic Search,EMEA,35702,1418,189.46,169,103,56,33,9,10578.09
2023-03-01,Spring Launch 2023,Organic Search,APAC,27610,1265,180.88,148,91,65,26,6,6455.24
2023-03-01,Spring Launch 2023,Organic Search,LATAM,16208,914,62.42,92,64,46,20,7,6538.39
2023-03-01,Spring Launch 2023,Referral,North America,12886,1008,287.86,206,148,88,55,18,23948.49
2023-03-01,Spring Launch 2023,Referral,EMEA,7514,461,82.29,95,71,36,16,7,6945.09
2023-03-01,Spring Launch 2023,Referral,APAC,6452,613,83.82,118,65,42,28,12,13136.44
2023-03-01,Spring Launch 2023,Referral,LATAM,8593,511,153.67,120,70,44,26,6,4898.96
2023-03-01,Brand Awareness 2023,Email,North America,30419,2756,665.8,546,308,194,113,48,69626.62
2023-03-01,Brand Awareness 2023,Email,EMEA,19541,2054,626.4,399,284,146,96,32,42235.79
2023-03-01,Brand Awareness 2023,Email,APAC,13645,1611,916.48,259,161,118,74,19,21011.58
2023-03-01,Brand Awareness 2023,Email,LATAM,13885,1671,680.7,332,258,202,103,24,22179.56
2023-03-01,Brand Awareness 2023,Paid Search,North America,44635,2561,4942.47,263,179,119,73,35,58364.92
2023-03-01,Brand Awareness 2023,Paid Search,EMEA,51329,1878,3435.69,220,113,74,37,12,16736.15
2023-03-01,Brand Awareness 2023,Paid Search,APAC,27786,1307,1459.74,135,100,75,50,13,15277.62
2023-03-01,Brand Awareness 2023,Paid Search,LATAM,27067,1121,2189.41,111,61,37,20,6,6624.02
2023-03-01,Brand Awareness 2023,Paid Social,North America,36996,1042,1119.08,44,30,16,8,2,2426.26
2023-03-01,Brand Awareness 2023,Paid Social,EMEA,34848,514,548.13,27,14,8,3,1,974.98
2023-03-01,Brand Awareness 2023,Paid Social,APAC,40323,841,809.29,34,23,14,9,2,1913.38
2023-03-01,Brand Awareness 2023,Paid Social,LATAM,28000,460,531.41,23,13,7,2,1,955.9
2023-03-01,Brand Awareness 2023,Organic Search,North America,36271,1750,121.99,163,83,53,29,7,10904.52
2023-03-01,Brand Awareness 2023,Organic Search,EMEA,29169,1018,58.91,105,58,44,26,10,11533.37
2023-03-01,Brand Awareness 2023,Organic Search,APAC,28438,1691,221.56,181,108,57,39,11,10826.09
2023-03-01,Brand Awareness 2023,Organic Search,LATAM,15476,464,50.91,49,32,19,9,2,1879.06
2023-03-01,Brand Awareness 2023,Referral,North America,10229,520,100.3,86,61,34,20,6,9205.87
2023-03-01,Brand Awareness 2023,Referral,EMEA,10994,454,91.66,105,59,33,15,3,3899.44
2023-03-01,Brand Awareness 2023,Referral,APAC,9310,616,129.47,111,75,57,39,14,17622.75
2023-03-01,Brand Awareness 2023,Referral,LATAM,6446,495,178.93,92,68,34,22,7,6576.84
2023-03-01,Retention Push Q1,Email,North America,21738,1979,710.3,344,271,184,118,27,32232.68
2023-03-01,Retention Push Q1,Email,EMEA,24203,2348,1039.4,360,240,188,98,29,29410.99
2023-03-01,Retention Push Q1,Email,APAC,19182,2793,1243.09,476,310,207,128,39,35122.16
2023-03-01,Retention Push Q1,Email,LATAM,10801,1058,461.68,179,111,68,31,6,5189.96
2023-03-01,Retention Push Q1,Paid Search,North America,57493,4986,8257.7,629,399,222,122,43,61927.56
2023-03-01,Retention Push Q1,Paid Search,EMEA,49458,1647,2682.48,200,108,78,31,7,8044.99
2023-03-01,Retention Push Q1,Paid Search,APAC,25227,1565,1334.67,189,98,54,35,14,18128.41
2023-03-01,Retention Push Q1,Paid Search,LATAM,24322,987,920.37,126,70,48,24,6,5641.13
2023-03-01,Retention Push Q1,Paid Social,North America,37477,867,867.46,37,26,17,10,4,5358.14
2023-03-01,Retention Push Q1,Paid Social,EMEA,45155,894,725.62,36,22,13,6,1,1244.07
2023-03-01,Retention Push Q1,Paid Social,APAC,23415,804,643.43,43,30,19,11,2,2283.38
2023-03-01,Retention Push Q1,Paid Social,LATAM,27334,904,1039.64,45,29,19,11,5,4766.25
2023-03-01,Retention Push Q1,Organic Search,North America,27223,877,74.02,72,55,31,17,8,13808.72
2023-03-01,Retention Push Q1,Organic Search,EMEA,34514,733,106.59,80,52,39,15,4,5610.83
2023-03-01,Retention Push Q1,Organic Search,APAC,25799,521,26.09,60,32,16,8,3,2705.5
2023-03-01,Retention Push Q1,Organic Search,LATAM,22686,525,61.02,45,32,18,9,3,3096.71
2023-03-01,Retention Push Q1,Referral,North America,9322,866,184.81,200,111,75,31,9,10901.67
2023-03-01,Retention Push Q1,Referral,EMEA,11314,679,260.35,110,66,48,32,11,13143.06
2023-03-01,Retention Push Q1,Referral,APAC,8146,433,59.28,84,58,41,16,7,9030.72
2023-03-01,Retention Push Q1,Referral,LATAM,6223,344,127.89,55,31,16,6,1,985.65
2023-03-01,Retention Push Q3,Email,North America,21903,2420,884.23,512,307,205,87,22,33019.42
2023-03-01,Retention Push Q3,Email,EMEA,22302,2467,610.3,437,326,223,144,50,55098.07
2023-03-01,Retention Push Q3,Email,APAC,17953,2041,1202.68,302,168,84,49,14,17171.53
2023-03-01,Retention Push Q3,Email,LATAM,10068,1562,655.8,268,186,95,39,13,11951.27
2023-03-01,Retention Push Q3,Paid Search,North America,42718,1667,2417.36,199,150,106,57,15,17661.42
2023-03-01,Retention Push Q3,Paid Search,EMEA,51810,4028,3454.59,466,308,158,63,17,22130.51
2023-03-01,Retention Push Q3,Paid Search,APAC,29054,2510,2613.57,334,183,136,85,32,32615.5
2023-03-01,Retention Push Q3,Paid Search,LATAM,27586,1888,1476.87,194,133,95,64,18,17486.04
2023-03-01,Retention Push Q3,Paid Social,North America,46267,516,575.9,21,13,8,3,1,1245.1
2023-03-01,Retention Push Q3,Paid Social,EMEA,43522,1638,1682.49,88,49,27,16,4,5450.15
2023-03-01,Retention Push Q3,Paid Social,APAC,34425,669,761.36,29,18,13,5,2,2381.65
2023-03-01,Retention Push Q3,Paid Social,LATAM,20933,736,587.55,32,22,16,8,3,2776.9
2023-03-01,Retention Push Q3,Organic Search,North America,30169,1236,104.62,116,80,45,19,8,13730.62
2023-03-01,Retention Push Q3,Organic Search,EMEA,25828,620,55.65,50,38,20,8,2,2145.1
2023-03-01,Retention Push Q3,Organic Search,APAC,26686,1546,190.58,183,92,59,29,9,11015.76
2023-03-01,Retention Push Q3,Organic Search,LATAM,17849,704,97.45,60,33,17,10,3,2814.71
2023-03-01,Retention Push Q3,Referral,North America,12618,649,161.24,126,85,63,43,13,20534.42
2023-03-01,Retention Push Q3,Referral,EMEA,11622,749,138.56,136,97,55,24,8,7680.93
2023-03-01,Retention Push Q3,Referral,APAC,6985,534,166.11,126,77,54,22,7,7998.04
2023-03-01,Retention Push Q3,Referral,LATAM,6470,383,84.52,69,45,33,14,6,6412.7
2023-03-01,Holiday Promo 2023,Email,North America,30664,2763,1439.59,408,287,181,82,36,55639.03
2023-03-01,Holiday Promo 2023,Email,EMEA,22766,1894,772.87,408,239,130,61,29,36870.45
2023-03-01,Holiday Promo 2023,Email,APAC,16680,1756,530.37,277,172,134,68,27,30429.19
2023-03-01,Holiday Promo 2023,Email,LATAM,16190,1315,314.35,219,128,92,60,15,14693.55
2023-03-01,Holiday Promo 2023,Paid Search,North America,50572,2133,3462.34,214,142,100,63,24,38700.85
2023-03-01,Holiday Promo 2023,Paid Search,EMEA,44065,2884,5696.88,412,207,142,74,33,41503.17
2023-03-01,Holiday Promo 2023,Paid Search,APAC,41581,3285,4522.96,411,291,175,75,16,19890.69
2023-03-01,Holiday Promo 2023,Paid Search,LATAM,20044,1775,2842.08,242,153,77,32,11,14402.69
2023-03-01,Holiday Promo 2023,Paid Social,North America,44965,1567,1264.3,84,47,24,11,2,2805.13
2023-03-01,Holiday Promo 2023,Paid Social,EMEA,37207,1339,670.51,66,35,24,11,3,4258.8
2023-03-01,Holiday Promo 2023,Paid Social,APAC,36118,829,641.82,48,31,19,12,5,7286.53
2023-03-01,Holiday Promo 2023,Paid Social,LATAM,17632,615,645.84,31,17,10,4,1,1130.51
2023-03-01,Holiday Promo 2023,Organic Search,North America,36369,1626,174.88,140,88,54,33,12,20859.81
2023-03-01,Holiday Promo 2023,Organic Search,EMEA,24072,954,114.87,89,60,31,18,4,5644.6
2023-03-01,Holiday Promo 2023,Organic Search,APAC,32805,1421,120.82,139,78,39,18,6,6636.09
